Country,City,AQI_Value,CO_Value,CO_Category,Ozone_Value,Ozone_Category,NO2_Value,NO2_Category,PM25_Value,PM25_Category,SO2,AQI_Category
Jordan,Madaba,50.0,1.0,Good,31.0,Good,1.0,Good,50.0,L2,4.237580481,Unhealthy for Sensitive Groups
Japan,Inazawa,59.0,1.0,Good,59.0,Moderate,2.0,Good,50.0,L0,5.792054121,Moderate
Haiti,Gonaives,96.0,1.0,Good,25.0,Good,3.0,Good,96.0,L1,9.557490564,Moderate
Germany,Sendenhorst,35.0,1.0,Good,33.0,Good,2.0,Good,35.0,L0,2.683548195,Good
India,Madhubani,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L3,14.17914235,Unhealthy
Portugal,Barcarena,31.0,1.0,Good,31.0,Good,5.0,Good,28.0,L0,1.766346547,Good
United Kingdom of Great Britain and Northern Ireland,Kirkby,34.0,1.0,Good,34.0,Good,3.0,Good,21.0,L0,6.579974822,Good
South Africa,Ellisras,92.0,1.0,Good,21.0,Good,1.0,Good,92.0,L1,11.54844883,Moderate
India,Naduvattam,78.0,1.0,Good,17.0,Good,4.0,Good,78.0,L1,-6.595232949,Moderate
United Republic of Tanzania,Lushoto,22.0,1.0,Good,17.0,Good,0.0,Good,22.0,L0,-2.80352975,Good
Italy,Rionero In Vulture,42.0,1.0,Good,42.0,Good,2.0,Good,34.0,L0,-5.661784123,Good
Algeria,Warqla,50.0,1.0,,51.0,Moderate,0.0,Good,50.0,L2,-4.078427467,Unhealthy for Sensitive Groups
Germany,Munich,45.0,1.0,Good,25.0,Good,3.0,Good,45.0,L0,6.124259904,Good
Russian Federation,Staraya Russa,31.0,1.0,Good,31.0,Good,0.0,Good,20.0,L0,5.708633234,Good
Germany,Dillenburg,55.0,1.0,Good,48.0,Good,0.0,Good,55.0,L1,15.93236145,Moderate
Poland,Lubin,35.0,1.0,Good,20.0,Good,3.0,Good,35.0,L0,6.234682787,Good
United Kingdom of Great Britain and Northern Ireland,Arbroath,27.0,1.0,Good,27.0,Good,1.0,Good,11.0,L0,3.754045755,Good
Brazil,Ourinhos,54.0,1.0,Good,9.0,Good,1.0,Good,54.0,L1,6.319358102,Moderate
Germany,Kirchlengern,36.0,1.0,Good,27.0,Good,2.0,Good,36.0,L0,11.41862028,Good
Brazil,Santa Quiteria Do Maranhao,38.0,1.0,Good,11.0,Good,1.0,Good,38.0,L0,6.339751895,Good
India,Lakhna,50.0,1.0,Good,46.0,Good,0.0,Good,50.0,L4,5.024036241,Very Unhealthy
Russian Federation,Nizhnyaya Maktama,44.0,1.0,Good,39.0,Good,1.0,Good,44.0,L0,3.481321397,Good
Thailand,Thung Song,53.0,1.0,Good,16.0,Good,0.0,Good,53.0,L1,-1.716391691,Moderate
United States of America,Sugar Land,35.0,1.0,Good,18.0,Good,5.0,Good,35.0,L0,0.036598342,Good
Mexico,Paraiso,50.0,1.0,Good,22.0,Good,5.0,Good,50.0,L2,10.30136986,Unhealthy for Sensitive Groups
Turkey,Ortakoy,50.0,1.0,Good,35.0,Good,0.0,Good,50.0,L0,-3.674779765,Good
Japan,Chino,43.0,1.0,Good,43.0,Good,0.0,Good,15.0,L0,-2.040001421,Good
Senegal,Matam,50.0,1.0,Good,15.0,Good,2.0,Good,113.0,L2,1.936033958,Unhealthy for Sensitive Groups
Germany,Kalkar,33.0,1.0,Good,31.0,Good,2.0,Good,33.0,L0,2.538762813,Good
Spain,Irun,37.0,1.0,Good,37.0,Good,0.0,Good,21.0,L0,-4.971895382,Good
Japan,Nagai,57.0,1.0,Good,50.0,Good,1.0,Good,57.0,L1,5.242725895,Moderate
Brazil,Trairi,39.0,1.0,Good,31.0,Good,1.0,Good,39.0,L0,-2.107866522,Good
India,Venkatagiri,68.0,1.0,Good,26.0,Good,0.0,Good,68.0,L1,3.158444105,Moderate
Peru,Ascope,40.0,1.0,Good,13.0,Good,2.0,Good,40.0,L0,-7.039537112,Good
United States of America,Pearl River,74.0,1.0,Good,17.0,Good,1.0,Good,74.0,L1,0.91235221,Moderate
India,Sailana,50.0,1.0,Good,41.0,Good,0.0,Good,50.0,L3,-0.634690101,Unhealthy
Poland,Hajnowka,39.0,1.0,Good,39.0,Good,0.0,Good,18.0,L0,5.060396448,Good
United States of America,Bonita,75.0,1.0,Good,16.0,Good,1.0,Good,75.0,L1,2.893787249,Moderate
South Africa,Nelspruit,50.0,1.0,Good,3.0,Good,7.0,Good,50.0,L4,4.237580481,Very Unhealthy
Israel,Elat,103.0,1.0,Good,45.0,Good,1.0,Good,103.0,L2,11.94365121,Unhealthy for Sensitive Groups
Zambia,Kalulushi,58.0,1.0,Good,22.0,Good,0.0,Good,58.0,L1,3.436257008,Moderate
Hungary,Debrecen,70.0,1.0,Good,31.0,Good,2.0,Good,70.0,L1,-0.675307799,Moderate
Brazil,Schroeder,56.0,1.0,Good,12.0,Good,4.0,Good,56.0,L1,2.891387527,Moderate
Russian Federation,Uvelskiy,34.0,1.0,Good,34.0,Good,0.0,Good,26.0,L0,9.579740037,Good
India,Tirunelveli,61.0,1.0,Good,31.0,Good,2.0,Good,61.0,L1,8.03035815,Moderate
Russian Federation,Bugulma,45.0,1.0,Good,27.0,Good,0.0,Good,45.0,L0,-2.130962079,Good
Russian Federation,Petropavlovsk Kamchatskiy,33.0,1.0,Good,33.0,Good,0.0,Good,10.0,L0,3.560335245,Good
United States of America,Lake Station,62.0,1.0,Good,35.0,Good,4.0,Good,62.0,L1,1.07686404,Moderate
Bulgaria,Ihtiman,77.0,1.0,Good,42.0,Good,2.0,Good,77.0,L1,3.926973263,Moderate
Pakistan,Karak,77.0,1.0,Good,34.0,Good,0.0,Good,77.0,L1,5.775405084,Moderate
Russian Federation,Ardon,40.0,1.0,Good,40.0,Good,1.0,Good,37.0,L0,-0.995223387,Good
China,Xinyang,50.0,1.0,Good,31.0,Unhealthy,2.0,Good,96.0,L1,17.03315443,Unhealthy
United States of America,Gardendale,75.0,1.0,Good,32.0,Good,7.0,Good,75.0,L1,-0.804495156,Moderate
France,Bures Sur Yvette,72.0,1.0,Good,43.0,Good,2.0,Good,72.0,L1,3.416204936,Moderate
United States of America,North Berwick,32.0,1.0,Good,32.0,Good,1.0,Good,31.0,L0,1.58211046,Good
Indonesia,Pedan,50.0,1.0,Good,6.0,Good,1.0,Good,50.0,L3,4.237580481,Unhealthy
Turkmenistan,Asgabat,50.0,1.0,,39.0,Good,1.0,Good,115.0,L2,3.758745153,Unhealthy for Sensitive Groups
Czechia,Havlickuv Brod,31.0,1.0,Good,31.0,Good,1.0,Good,31.0,L0,1.574427307,Good
United States of America,Yakima,31.0,1.0,Good,31.0,Good,1.0,Good,27.0,L0,11.97464628,Good
Chad,Abeche,108.0,1.0,,43.0,Good,0.0,Good,108.0,L2,2.887408533,Unhealthy for Sensitive Groups
United States of America,Westborough,46.0,1.0,Good,46.0,Good,2.0,Good,42.0,L0,9.678024497,Good
United States of America,Cayce,71.0,1.0,Good,25.0,Good,1.0,Good,71.0,L1,-0.8892055,Moderate
Russian Federation,Makhachkala,48.0,1.0,Good,40.0,Good,0.0,Good,48.0,L0,2.203344332,Good
France,Caudry,36.0,1.0,Good,25.0,Good,2.0,Good,36.0,L0,11.44570475,Good
Japan,Kasamatsu,43.0,1.0,Good,43.0,Good,1.0,Good,13.0,L0,9.69318973,Good
Netherlands,Geertruidenberg,35.0,1.0,Good,33.0,Good,2.0,Good,35.0,L0,1.370603363,Good
Italy,Albignasego,47.0,1.0,Good,30.0,Good,4.0,Good,47.0,L0,9.606539729,Good
Brazil,Torres,24.0,1.0,Good,21.0,Good,0.0,Good,24.0,L0,5.553939458,Good
Portugal,Matosinhos,29.0,1.0,Good,29.0,Good,2.0,Good,20.0,L0,3.397695845,Good
Chile,Yumbel,45.0,1.0,Good,31.0,Good,4.0,Good,45.0,L0,14.26428462,Good
Romania,Comanesti,61.0,1.0,Good,40.0,Good,0.0,Good,61.0,L1,2.728359669,Moderate
Colombia,Puerto Lopez,58.0,1.0,Good,0.0,Good,4.0,Good,58.0,L1,3.786259725,Moderate
India,Charthawal,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L3,6.92007452,Unhealthy
Germany,Bayreuth,55.0,1.0,Good,49.0,Good,0.0,Good,55.0,L1,4.237580481,Moderate
Brazil,Teutonia,40.0,1.0,Good,12.0,Good,3.0,Good,40.0,L0,-9.77549097,Good
Mexico,Zaragoza,49.0,1.0,Good,20.0,Good,6.0,Good,49.0,L0,10.22768409,Good
Sri Lanka,Kandy,54.0,1.0,Good,21.0,Good,0.0,Good,54.0,L1,1.757199426,Moderate
United Kingdom of Great Britain and Northern Ireland,Lichfield,35.0,1.0,Good,31.0,Good,1.0,Good,35.0,L0,-1.204355762,Good
Germany,Eisenach,51.0,1.0,Good,24.0,Good,4.0,Good,51.0,L1,5.58653838,Moderate
Germany,Rietberg,28.0,1.0,Good,28.0,Good,1.0,Good,28.0,L0,0.601926083,Good
India,Murliganj,66.0,1.0,Good,46.0,Good,1.0,Good,66.0,L1,2.024158679,Moderate
France,Gien,39.0,1.0,Good,31.0,Good,2.0,Good,39.0,L0,3.947501294,Good
Belarus,Orsha,36.0,1.0,Good,36.0,Good,0.0,Good,20.0,L0,0.526224014,Good
Germany,Niedernhausen,62.0,1.0,Good,31.0,Moderate,0.0,Good,57.0,L1,-3.159427106,Moderate
Slovakia,Trencin,70.0,1.0,Good,39.0,Good,1.0,Good,70.0,L1,5.636171397,Moderate
Germany,Neuhof,57.0,1.0,Good,51.0,Moderate,0.0,Good,57.0,L1,2.317418412,Moderate
Turkey,Islahiye,44.0,1.0,Good,44.0,Good,0.0,Good,41.0,L0,1.077361314,Good
Russian Federation,Lopatinskiy,33.0,1.0,Good,33.0,Good,2.0,Good,24.0,L0,-1.602088679,Good
Yemen,Aden,81.0,1.0,Good,41.0,Good,0.0,Good,81.0,L1,4.293242343,Moderate
India,Phuntsholing,60.0,1.0,Good,38.0,Good,0.0,Good,60.0,L1,8.206340173,Moderate
Colombia,Tolu,58.0,1.0,Good,0.0,Good,1.0,Good,58.0,L1,4.87586253,Moderate
Philippines,Obando,64.0,1.0,,23.0,Good,1.0,Good,64.0,L1,0.293594534,Moderate
Senegal,Sokone,50.0,1.0,Good,17.0,Good,2.0,Good,50.0,L3,8.310918191,Unhealthy
Germany,Garmisch Partenkirchen,87.0,1.0,Good,29.0,Good,3.0,Good,87.0,L1,-2.089919117,Moderate
United States of America,Nutley,72.0,1.0,Good,20.0,Good,1.0,Good,72.0,L1,11.95607526,Moderate
France,Ivry Sur Seine,51.0,1.0,Good,20.0,Good,5.0,Good,51.0,L1,-1.264872979,Moderate
Turkey,Siirt,79.0,1.0,Good,29.0,Good,2.0,Good,79.0,L1,1.1314262,Moderate
Mexico,Rio Grande,58.0,1.0,Good,21.0,Good,1.0,Good,58.0,L1,1.209173551,Moderate
United Kingdom of Great Britain and Northern Ireland,Morley,25.0,1.0,Good,25.0,Good,3.0,Good,25.0,L0,3.919325091,Good
Japan,Kaminokawa,43.0,1.0,Good,43.0,Good,1.0,Good,36.0,L0,5.73739059,Good
Tajikistan,Kulob,50.0,1.0,Good,41.0,Good,0.0,Good,50.0,L2,6.590496862,Unhealthy for Sensitive Groups
India,Bali Chak,50.0,1.0,,31.0,Moderate,2.0,Good,50.0,L3,3.753298543,Unhealthy
France,Villeurbanne,70.0,1.0,Good,54.0,Moderate,0.0,Good,70.0,L1,8.015716762,Moderate
,Martinsicuro,59.0,1.0,,36.0,Good,1.0,Good,59.0,L1,3.562809624,Moderate
Guatemala,Chicacao,108.0,1.0,Good,5.0,Good,1.0,Good,108.0,L2,10.1987413,Unhealthy for Sensitive Groups
United Kingdom of Great Britain and Northern Ireland,Bicester,31.0,1.0,Good,31.0,Good,4.0,Good,24.0,L0,13.99601022,Good
China,Fuzhou,50.0,1.0,Good,31.0,Unhealthy,5.0,Good,99.0,L1,10.14763337,Unhealthy
France,Mont Saint Aignan,42.0,1.0,Good,23.0,Good,3.0,Good,42.0,L0,-1.128586897,Good
Mexico,Ixtapaluca,50.0,1.0,Good,6.0,Good,1.0,Good,50.0,L5,4.334022156,Hazardous
Cameroon,Fundong,97.0,1.0,Good,12.0,Good,1.0,Good,97.0,L1,10.80063588,Moderate
Russian Federation,Borodino,44.0,1.0,Good,28.0,Good,0.0,Good,44.0,L0,6.692996728,Good
Indonesia,Godean,50.0,1.0,,14.0,Good,1.0,Good,50.0,L3,8.146031882,Unhealthy
France,Noumea,28.0,1.0,Good,28.0,Good,0.0,Good,7.0,L0,7.011108406,Good
Russian Federation,Krasnodar,44.0,1.0,Good,44.0,Good,4.0,Good,31.0,L0,-1.155086681,Good
Indonesia,Nganjuk,50.0,1.0,Good,6.0,Good,1.0,Good,50.0,L3,13.22709644,Unhealthy
India,Sattankulam,52.0,1.0,Good,25.0,Good,1.0,Good,52.0,L1,6.366055252,Moderate
Germany,Wittingen,36.0,1.0,Good,34.0,Good,1.0,Good,36.0,L0,-3.892663102,Good
Germany,Espelkamp,30.0,1.0,Good,30.0,Good,1.0,Good,26.0,L0,5.254678387,Good
United States of America,Dobbs Ferry,110.0,1.0,Good,4.0,Good,1.0,Good,110.0,L2,4.237580481,Unhealthy for Sensitive Groups
United States of America,West Babylon,63.0,1.0,Good,38.0,Good,1.0,Good,63.0,L1,-2.253416728,Moderate
Ethiopia,Giyon,86.0,1.0,Good,24.0,Good,0.0,Good,86.0,L1,2.422146082,Moderate
United States of America,Rancho Cordova,51.0,1.0,Good,26.0,Good,7.0,Good,51.0,L1,6.700367649,Moderate
India,Mandalgarh,50.0,1.0,Good,40.0,Good,0.0,Good,50.0,L3,4.471851438,Unhealthy
China,Shuiji,89.0,1.0,Good,31.0,Moderate,1.0,Good,89.0,L1,-5.261905674,Moderate
Brazil,Eusebio,28.0,1.0,Good,21.0,Good,1.0,Good,28.0,L0,3.719312724,Good
France,Toulon,49.0,1.0,,49.0,Good,4.0,Good,39.0,L0,5.80704313,Good
Germany,Losheim,57.0,1.0,,39.0,Good,2.0,Good,57.0,L1,-4.137783738,Moderate
China,Huangpi,50.0,1.0,Good,31.0,Unhealthy,7.0,Good,50.0,L3,5.782027481,Unhealthy
Republic of North Macedonia,Lipkovo,86.0,1.0,Good,47.0,Good,0.0,Good,86.0,L1,-4.335451935,Moderate
Brazil,Formiga,44.0,1.0,Good,6.0,Good,3.0,Good,44.0,L0,-2.35683463,Good
Serbia,Vrsac,38.0,1.0,Good,37.0,Good,1.0,Good,38.0,L0,5.005399996,Good
India,Pandua,50.0,1.0,Good,31.0,Moderate,3.0,Good,50.0,L3,3.040681962,Unhealthy
Pakistan,Bhawana,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L3,11.63644156,Unhealthy
Cameroon,Foumban,40.0,1.0,Good,15.0,Good,0.0,Good,40.0,L0,3.331763573,Good
China,Huangzhai,50.0,1.0,Good,56.0,Moderate,1.0,Good,50.0,L3,16.58761416,Unhealthy
United States of America,Durant,50.0,1.0,Good,23.0,Good,2.0,Good,50.0,L2,3.665218163,Unhealthy for Sensitive Groups
Russian Federation,Svobody,54.0,1.0,Good,41.0,Good,1.0,Good,54.0,L1,10.22642606,Moderate
Libya,Masallatah,96.0,1.0,Good,57.0,Moderate,1.0,Good,96.0,L1,-1.00843859,Moderate
China,Chushan,50.0,1.0,Good,31.0,Very Unhealthy,7.0,Good,50.0,L3,7.858519767,Very Unhealthy
Brazil,Lambari,55.0,1.0,Good,6.0,Good,4.0,Good,55.0,L1,-0.891037052,Moderate
Philippines,Tagoloan,54.0,1.0,Good,18.0,Good,4.0,Good,54.0,L1,4.397675652,Moderate
China,Guicheng,65.0,1.0,Good,47.0,Good,2.0,Good,65.0,L1,10.43512819,Moderate
Angola,Saurimo,103.0,1.0,Good,31.0,Good,1.0,Good,103.0,L2,3.874921399,Unhealthy for Sensitive Groups
India,Dhenkanal,50.0,1.0,Good,42.0,Good,2.0,Good,50.0,L3,0.734624305,Unhealthy
Spain,Colmenar Viejo,57.0,1.0,Good,31.0,Good,3.0,Good,57.0,L1,8.214956366,Moderate
Cameroon,Yaounde,51.0,1.0,Good,23.0,Good,0.0,Good,51.0,L1,1.090777157,Moderate
Japan,Fujisawa,52.0,1.0,Good,40.0,Good,2.0,Good,52.0,L1,9.705594241,Moderate
Poland,Krasnik,54.0,1.0,Good,47.0,Good,0.0,Good,54.0,L1,6.911513387,Moderate
United States of America,Cornelius,40.0,1.0,Good,24.0,Good,7.0,Good,40.0,L0,-7.071837227,Good
Malta,Sliema,39.0,1.0,Good,39.0,Good,2.0,Good,21.0,L0,5.717989406,Good
Brazil,Nova Londrina,14.0,1.0,Good,9.0,Good,0.0,Good,14.0,L0,1.805611219,Good
Jamaica,Spanish Town,103.0,1.0,Good,19.0,Good,3.0,Good,103.0,L2,6.205184065,Unhealthy for Sensitive Groups
Germany,Ratzeburg,33.0,1.0,Good,33.0,Good,1.0,Good,32.0,L0,-2.707533401,Good
Thailand,Pak Chong,45.0,1.0,Good,26.0,Good,0.0,Good,45.0,L0,-7.821953199,Good
Nigeria,Bida,101.0,1.0,Good,22.0,Good,1.0,Good,101.0,L2,13.5042916,Unhealthy for Sensitive Groups
Iran (Islamic Republic of),Naqadeh,83.0,1.0,Good,41.0,Good,0.0,Good,83.0,L1,9.008482788,Moderate
Netherlands,Grave,37.0,1.0,Good,32.0,Good,2.0,Good,37.0,L0,-0.190905596,Good
Brazil,Canoinhas,29.0,1.0,Good,12.0,Good,1.0,Good,29.0,L0,1.405872524,Good
Italy,Barga,40.0,1.0,Good,40.0,Good,1.0,Good,37.0,L0,9.416512656,Good
Greece,Kallithea,80.0,1.0,Good,42.0,Good,5.0,Good,80.0,L1,9.120303116,Moderate
Romania,Lipova,69.0,1.0,Good,39.0,Good,1.0,Good,69.0,L1,7.051258441,Moderate
Germany,Nauen,31.0,1.0,Good,29.0,Good,1.0,Good,31.0,L0,-0.865893381,Good
Germany,Laupheim,63.0,1.0,Good,55.0,Moderate,0.0,Good,63.0,L1,4.277210389,Moderate
India,Mahemdavad,50.0,1.0,Good,39.0,Good,0.0,Good,50.0,L3,5.556426092,Unhealthy
Poland,Przeworsk,74.0,1.0,Good,39.0,Good,1.0,Good,74.0,L1,2.789565468,Moderate
Belgium,Herent,53.0,1.0,Good,37.0,Good,1.0,Good,53.0,L1,5.820578555,Moderate
,Anacortes,97.0,1.0,Good,25.0,Good,1.0,Good,97.0,L1,4.524119274,Moderate
United Kingdom of Great Britain and Northern Ireland,Great Sankey,32.0,1.0,Good,20.0,Good,6.0,Good,32.0,L0,9.718344371,Good
India,Mankachar,84.0,1.0,Good,26.0,Good,5.0,Good,84.0,L1,7.671357835,Moderate
United States of America,Albemarle,77.0,1.0,Good,34.0,Good,6.0,Good,77.0,L1,10.78820007,Moderate
Germany,Harsum,40.0,1.0,Good,28.0,Good,2.0,Good,40.0,L0,-4.781674851,Good
India,Bodhan,112.0,1.0,Good,29.0,Good,0.0,Good,112.0,L2,3.146528939,Unhealthy for Sensitive Groups
Philippines,Pacol,34.0,1.0,Good,18.0,Good,0.0,Good,34.0,L0,3.75270761,Good
United Republic of Tanzania,Lindi,35.0,1.0,Good,22.0,Good,0.0,Good,35.0,L0,2.562836276,Good
Sweden,Falkoping,45.0,1.0,Good,45.0,Good,0.0,Good,19.0,L0,0.137678067,Good
France,Firminy,50.0,1.0,,31.0,Good,1.0,Good,50.0,L2,10.03546914,Unhealthy for Sensitive Groups
Germany,Burglengenfeld,43.0,1.0,Good,35.0,Good,2.0,Good,43.0,L0,8.135765645,Good
United States of America,Lenexa,53.0,1.0,Good,34.0,Good,4.0,Good,53.0,L1,5.336819098,Moderate
Italy,Torre Annunziata,58.0,1.0,Good,58.0,Moderate,1.0,Good,41.0,L0,-6.768217072,Moderate
Japan,Komaki,50.0,1.0,Good,6.0,Good,1.0,Good,50.0,L2,9.998398503,Unhealthy for Sensitive Groups
Philippines,Botolan,70.0,1.0,,31.0,Good,0.0,Good,70.0,L1,0.061240427,Moderate
Germany,Stelle,43.0,1.0,,43.0,Good,0.0,Good,24.0,L0,-4.88822235,Good
India,Baranagar,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,6.0,Good,50.0,L3,13.15626886,Unhealthy
United States of America,Olivehurst,48.0,1.0,Good,33.0,Good,6.0,Good,48.0,L0,5.553804367,Good
South Africa,Ermelo,52.0,1.0,Good,17.0,Good,5.0,Good,52.0,L1,4.605836983,Moderate
India,Jaypur,50.0,1.0,Good,44.0,Good,0.0,Good,50.0,L3,6.597734672,Unhealthy
Germany,Much,62.0,1.0,Good,28.0,Good,6.0,Good,62.0,L1,-4.274183858,Moderate
Germany,Pasewalk,34.0,1.0,Good,31.0,Good,1.0,Good,32.0,L0,0.078659154,Good
India,Koratla,50.0,1.0,Good,44.0,Good,4.0,Good,50.0,L3,3.626251898,Unhealthy
United States of America,Kinston,58.0,1.0,Good,39.0,Good,3.0,Good,58.0,L1,-5.703870642,Moderate
Spain,Torremolinos,42.0,1.0,Good,42.0,Good,0.0,Good,30.0,L0,5.248575116,Good
China,Nanning,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,2.0,Good,116.0,L2,2.479136091,Unhealthy for Sensitive Groups
Saudi Arabia,Abha,50.0,1.0,,31.0,Moderate,1.0,Good,50.0,L3,9.750548228,Unhealthy
Japan,Noboribetsu,38.0,1.0,Good,31.0,Good,4.0,Good,38.0,L0,3.489558793,Good
Uzbekistan,Kuva,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,2.0,Good,50.0,L2,-8.464136773,Unhealthy for Sensitive Groups
Guatemala,Cabrican,84.0,1.0,Good,8.0,Good,1.0,Good,84.0,L1,4.237580481,Moderate
Egypt,Safaga,71.0,1.0,,31.0,Moderate,0.0,Good,68.0,L1,7.334318166,Moderate
Pakistan,Bahawalpur,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L3,8.367235086,Unhealthy
Côte d'Ivoire,Man,24.0,1.0,Good,18.0,Good,0.0,Good,24.0,L0,-1.490232508,Good
Germany,Wernigerode,44.0,1.0,Good,44.0,Good,0.0,Good,43.0,L0,6.733707395,Good
Hungary,Torokbalint,68.0,1.0,Good,42.0,Good,2.0,Good,68.0,L1,11.27097976,Moderate
Bangladesh,Narayanganj,74.0,1.0,Good,44.0,Good,3.0,Good,74.0,L1,2.63626702,Moderate
Philippines,Titay,100.0,1.0,Good,17.0,Good,0.0,Good,100.0,L2,3.201471335,Unhealthy for Sensitive Groups
Germany,Konigswinter,55.0,1.0,Good,49.0,Good,0.0,Good,55.0,L1,2.059407066,Moderate
Portugal,Vila Nova De Gaia,36.0,1.0,Good,24.0,Good,4.0,Good,36.0,L0,2.897628844,Good
United States of America,Kilgore,51.0,1.0,,19.0,Good,1.0,Good,51.0,L1,8.010788688,Moderate
India,Baramati,50.0,1.0,Good,31.0,Good,2.0,Good,50.0,L3,1.884579139,Unhealthy
United States of America,Quartz Hill,72.0,1.0,Good,28.0,Good,1.0,Good,72.0,L1,-0.560790124,Moderate
United States of America,Piqua,74.0,1.0,Good,31.0,Good,4.0,Good,74.0,L1,6.895780612,Moderate
Colombia,Bosconia,75.0,1.0,Good,9.0,Good,4.0,Good,75.0,L1,4.45359309,Moderate
France,Poissy,62.0,1.0,,19.0,Good,6.0,Good,62.0,L1,4.550733307,Moderate
Japan,Nakanojo,37.0,1.0,Good,37.0,Good,1.0,Good,29.0,L0,0.029978897,Good
Philippines,Baguio,28.0,1.0,Good,25.0,Good,1.0,Good,28.0,L0,10.67199763,Good
South Africa,Vryheid,92.0,1.0,Good,13.0,Good,1.0,Good,92.0,L1,1.440425394,Moderate
Italy,Recanati,77.0,1.0,Good,31.0,Moderate,0.0,Good,77.0,L1,5.108564163,Moderate
Germany,Schwalmstadt,48.0,1.0,Good,25.0,Good,1.0,Good,48.0,L0,3.175412662,Good
Costa Rica,San Diego,56.0,1.0,Good,5.0,Good,1.0,Good,56.0,L1,-2.924742114,Moderate
Mexico,San Juan De Los Lagos,59.0,1.0,Good,31.0,Good,0.0,Good,59.0,L1,1.703700263,Moderate
Portugal,Aldeia De Paio Pires,32.0,1.0,Good,31.0,Good,4.0,Good,28.0,L0,5.174902611,Good
Brazil,Itaobim,28.0,1.0,Good,4.0,Good,2.0,Good,28.0,L0,11.58513576,Good
United Republic of Tanzania,Kaliua,32.0,1.0,Good,14.0,Good,0.0,Good,32.0,L0,2.016428672,Good
Turkey,Kilis,64.0,1.0,,41.0,Good,0.0,Good,64.0,L1,3.710696495,Moderate
Bulgaria,Gabrovo,46.0,1.0,Good,46.0,Good,0.0,Good,42.0,L0,0.091530006,Good
Italy,Valenzano,49.0,1.0,Good,49.0,Good,1.0,Good,37.0,L0,11.80587674,Good
United States of America,Blue Island,38.0,1.0,Good,35.0,Good,7.0,Good,38.0,L0,3.4415715,Good
France,La Crau,60.0,1.0,Good,30.0,Good,6.0,Good,60.0,L1,9.641162995,Moderate
Bosnia and Herzegovina,Travnik,73.0,1.0,Good,28.0,Good,1.0,Good,73.0,L1,1.986201685,Moderate
Poland,Starogard Gdanski,39.0,1.0,Good,39.0,Good,0.0,Good,22.0,L0,9.023485842,Good
India,Karad,78.0,1.0,Good,24.0,Good,0.0,Good,78.0,L1,-2.984099441,Moderate
Nigeria,Amaigbo,112.0,1.0,Good,18.0,Good,3.0,Good,112.0,L2,10.3061262,Unhealthy for Sensitive Groups
Democratic Republic of the Congo,Aketi,66.0,1.0,Good,8.0,Good,0.0,Good,66.0,L1,12.57407814,Moderate
Bolivia (Plurinational State of),Puerto Quijarro,38.0,1.0,Good,15.0,Good,0.0,Good,38.0,L0,3.979928714,Good
India,Wokha,57.0,1.0,Good,26.0,Good,0.0,Good,57.0,L1,4.192047404,Moderate
India,Periyakulam,50.0,1.0,Good,5.0,Good,1.0,Good,50.0,L2,11.07799498,Unhealthy for Sensitive Groups
Venezuela (Bolivarian Republic of),Porlamar,50.0,1.0,Good,20.0,Good,1.0,Good,113.0,L2,-5.088680735,Unhealthy for Sensitive Groups
United States of America,West Covina,50.0,1.0,Good,4.0,Good,1.0,Good,50.0,L2,17.14986925,Unhealthy for Sensitive Groups
Philippines,Penaranda,78.0,1.0,Good,25.0,Good,1.0,Good,78.0,L1,7.82067321,Moderate
Ukraine,Kreminna,47.0,1.0,Good,37.0,Good,0.0,Good,47.0,L0,5.25819354,Good
Hungary,Balatonfured,64.0,1.0,Good,41.0,Good,0.0,Good,64.0,L1,-1.191854718,Moderate
Germany,Wetzlar,74.0,1.0,Good,33.0,Good,6.0,Good,74.0,L1,2.526144429,Moderate
United States of America,Timberlake,59.0,1.0,,13.0,Good,1.0,Good,59.0,L1,3.681670298,Moderate
Germany,Isny,50.0,1.0,Good,35.0,Good,3.0,Good,50.0,L0,4.981665049,Good
Austria,Stockerau,38.0,1.0,Good,30.0,Good,1.0,Good,38.0,L0,7.180236891,Good
Philippines,Baao,48.0,1.0,Good,25.0,Good,0.0,Good,48.0,L0,1.03429787,Good
United States of America,Guaynabo,84.0,1.0,Good,23.0,Good,0.0,Good,84.0,L1,-1.163096243,Moderate
Myanmar,Dawei,29.0,1.0,Good,22.0,Good,0.0,Good,29.0,L0,6.188712736,Good
Germany,Witzenhausen,46.0,1.0,Good,27.0,Good,3.0,Good,46.0,L0,9.596724558,Good
Cameroon,Wum,54.0,1.0,Good,15.0,Good,0.0,Good,54.0,L1,-4.461217835,Moderate
Brazil,Macau,19.0,1.0,Good,19.0,Good,0.0,Good,15.0,L0,2.047731588,Good
Slovakia,Cadca,77.0,1.0,Good,42.0,Good,1.0,Good,77.0,L1,1.657649558,Moderate
